,lon,lat,value,radius,color,group,type
290,121.50076299999999,25.093261,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
291,121.556855,25.025523,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
292,121.59780400000001,25.066109,2,1,#DDD23B,其他路段,自用-大貨車;普通重型-機車
293,121.559225,25.028213,4,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人;乘客-人
294,121.576949,25.075101999999998,3,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;民營公車-大客車
295,121.518775,25.10928,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
296,121.552779,25.04901,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
297,121.47501399999999,25.132917000000003,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
298,121.57103899999998,24.991721,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
299,121.55611100000002,25.054318,3,3,#DDD23B,其他路段,腳踏自行車-慢車;普通重型-機車;乘客-人
300,121.511224,25.069275,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
301,121.52468600000002,25.062309,3,3,#DDD23B,民權東路1段,自用-小客車;普通重型-機車;乘客-人
302,121.527654,25.090547,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
303,121.518473,25.068537,3,3,#DDD23B,承德路,普通重型-機車;電動自行車-慢車;乘客-人
304,121.527602,25.036444,2,1,#DDD23B,忠孝東路,自用-小客車;普通重型-機車
305,121.50928,25.086573,2,1,#DDD23B,中正路,租賃車-小客車;普通重型-機車
306,121.52903400000001,25.062412,2,1,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車
307,121.55226200000001,25.000501,7,25,#E98B2A,興隆路,自用-小客車;普通重型-機車;自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;乘客-人
308,121.544706,25.062247,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
309,121.507501,25.053735999999997,3,3,#DDD23B,南京西路,大型重型2(250-550C.C.)-機車;普通重型-機車;乘客-人
310,121.53975200000001,24.999523999999997,2,1,#DDD23B,羅斯福路,普通重型-機車;自用-小客車
311,121.520509,25.048001,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
312,121.5065,25.02608,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
313,121.565524,25.048977,2,1,#DDD23B,八德路,普通重型-機車;自用-小客車
314,121.6064,25.053182999999997,2,1,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
315,121.50124,25.035262,3,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;乘客-人
316,121.54609599999999,25.018498,2,1,#DDD23B,基隆路,普通重型-機車;普通重型-機車
317,121.506518,25.028508,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
318,121.499827,25.120936,1,1,#DDD23B,其他路段,普通重型-機車
319,121.56773799999999,25.065313,3,3,#DDD23B,塔悠路,普通重型-機車;計程車-小客車;自用-小客車
320,121.571793,25.064521,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
321,121.535114,25.101378,3,3,#DDD23B,其他路段,自用-小客車;自用-小客車;普通重型-機車
322,121.543957,25.050632999999998,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
323,121.541246,25.07199,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
324,121.549632,25.038043,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
325,121.555536,25.023239,1,1,#DDD23B,其他路段,普通重型-機車
326,121.55958799999999,24.977263,1,1,#DDD23B,其他路段,普通重型-機車
327,121.61421200000001,25.060861,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
328,121.508021,25.037048000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
329,121.57841599999999,25.036068,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
330,121.549833,25.080029999999997,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
331,121.5171,25.050867,2,1,#DDD23B,承德路,計程車-小客車;普通重型-機車
332,121.549173,25.055766000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
333,121.534802,25.045051,2,1,#DDD23B,八德路,計程車-小客車;普通重型-機車
334,121.569829,24.984413,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
335,121.53326000000001,25.040483,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
336,121.528671,25.110284,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
337,121.5334,25.061191,2,1,#DDD23B,其他路段,普通重型-機車;民營公車-大客車
338,121.524323,25.079849,2,1,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
339,121.56920900000001,24.991979,3,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;普通重型-機車
340,121.55776999999999,25.041341,2,1,#DDD23B,忠孝東路,自用-小客車;普通重型-機車
341,121.574583,25.040855,2,1,#DDD23B,忠孝東路,普通重型-機車;普通重型-機車
342,121.531155,25.112367000000003,2,1,#DDD23B,其他路段,大型重型2(250-550C.C.)-機車;自用-小客車
343,121.58466999999999,25.046732000000002,2,1,#DDD23B,忠孝東路,普通重型-機車;行人-人
344,121.523255,25.037886999999998,2,1,#DDD23B,其他路段,行人-人;普通重型-機車
345,121.568401,25.039109,3,3,#DDD23B,其他路段,普通重型-機車;計程車-小客車;乘客-人
346,121.559273,25.062406,2,1,#DDD23B,其他路段,普通重型-機車;民營公車-大客車
347,121.56691200000002,25.053369,2,1,#DDD23B,南京東路,普通重型-機車;普通重型-機車
348,121.515049,25.048267000000003,2,1,#DDD23B,其他路段,計程車-小客車;普通輕型-機車
349,121.52530700000001,25.108719,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
350,121.556124,25.025571,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
351,121.580114,25.048505,2,1,#DDD23B,其他路段,營業用-大貨車;普通重型-機車
352,121.548032,24.987082,2,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
353,121.52113100000001,25.052578,2,1,#DDD23B,南京西路,普通重型-機車;自用-小貨車(含客、貨兩用)
354,121.53496299999999,25.062551000000003,2,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
355,121.51725800000001,25.039151999999998,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
356,121.514821,25.027663,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
357,121.50821100000002,25.050614000000003,3,3,#DDD23B,其他路段,普通輕型-機車;計程車-小客車;普通重型-機車
358,121.56623400000001,24.966275,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
359,121.571572,24.994022,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;自用-小客車
360,121.52008799999999,25.093304999999997,2,1,#DDD23B,中正路,普通重型-機車;租賃車-小客車
361,121.53041999999999,25.066274,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
362,121.592441,25.054265,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
363,121.59490500000001,25.050601,2,1,#DDD23B,忠孝東路,普通重型-機車;自用-小客車
364,121.534802,25.045051,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;計程車-小客車
365,121.556279,25.082648000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
366,121.50873999999999,25.053378,2,1,#DDD23B,南京西路,計程車-小客車;普通重型-機車
367,121.52346599999998,25.070692,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
368,121.555901,25.027241,2,1,#DDD23B,基隆路,普通重型-機車;普通重型-機車
369,121.576641,25.079015,2,1,#DDD23B,內湖路1段,計程車-小客車;普通重型-機車
370,121.51159399999999,25.054645,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
371,121.616165,25.068251,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
372,121.53009099999998,25.061526999999998,4,5,#DDD23B,其他路段,乘客-人;普通重型-機車;計程車-小客車;自用-小客車
373,121.508117,25.116912,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
374,121.482933,25.103299,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
375,121.50111100000001,25.129125,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
376,121.54623400000001,24.995368,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
377,121.597264,25.060306,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
378,121.610235,25.062561,1,1,#DDD23B,其他路段,普通重型-機車
379,121.49541,25.021248,3,3,#DDD23B,其他路段,電動自行車-慢車;普通重型-機車;其他特種車-特種車
380,121.52530300000001,25.075789999999998,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
381,121.558295,24.997501999999997,2,1,#DDD23B,興隆路,普通重型-機車;自用-小客車
382,121.547724,25.021493,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
383,121.528148,25.077294000000002,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
384,121.531659,25.059347,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
385,121.535991,25.061142,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
386,121.5652,25.02696,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
387,121.53688700000001,25.041646,2,1,#DDD23B,忠孝東路,自用-小客車;普通重型-機車
388,121.516001,25.069032999999997,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
389,121.51994499999999,25.075318,2,1,#DDD23B,承德路,自用-小客車;普通重型-機車
390,121.57295900000001,25.077248,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
391,121.57222,25.040447,3,3,#DDD23B,忠孝東路,普通重型-機車;行人-人;乘客-人
392,121.61666899999999,25.055135,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
393,121.57810900000001,25.03839,1,1,#DDD23B,其他路段,普通重型-機車
394,121.55855600000001,25.083897,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
395,121.52153200000001,25.09134,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
396,121.56657,25.088126000000003,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
397,121.525453,25.054938,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
398,121.610824,25.065932999999998,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;乘客-人
399,121.543772,25.044749,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
400,121.526371,25.100938,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
401,121.578374,25.083892000000002,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;乘客-人
402,121.553366,25.053266,2,1,#DDD23B,健康路,自用-小貨車(含客、貨兩用);普通重型-機車
403,121.517146,25.045033,2,1,#DDD23B,公園路,普通重型-機車;普通重型-機車
404,121.59190900000002,24.999148,2,1,#DDD23B,其他路段,自用-大貨車;普通重型-機車
405,121.50690800000001,25.063809,4,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
406,121.57401499999999,25.040982999999997,3,3,#DDD23B,忠孝東路,自用-小客車;普通重型-機車;乘客-人
407,121.584709,25.084373,1,1,#DDD23B,其他路段,普通重型-機車
408,121.606425,25.0532,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
409,121.57443700000002,25.03337,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
410,121.471528,25.136313,2,1,#DDD23B,其他路段,普通重型-機車;民營公車-大客車
411,121.595173,25.084029,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
412,121.54623799999999,25.151348000000002,1,1,#DDD23B,其他路段,普通重型-機車
413,121.57328600000001,25.078556,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
414,121.506082,25.048837,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
415,121.541357,24.992889,2,1,#DDD23B,其他路段,普通重型-機車;自用-小貨車(含客、貨兩用)
416,121.57578500000001,25.068964,3,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;其他人-人
417,121.56726299999998,25.031862,2,1,#DDD23B,其他路段,普通重型-機車;行人-人
418,121.52196799999999,25.08771,2,1,#DDD23B,承德路,普通重型-機車;普通重型-機車
419,121.57606000000001,25.07455,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
420,121.525578,25.047358,3,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
421,121.49186100000001,25.03172,4,5,#DDD23B,其他路段,計程車-小客車;普通重型-機車;乘客-人;乘客-人
422,121.52008899999998,25.115499,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
423,121.56244099999999,25.058553,3,3,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車
424,121.568386,25.040087,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
425,121.507309,25.026501,2,1,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
426,121.50368200000001,25.130895000000002,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
427,121.566427,24.990526000000003,3,3,#DDD23B,其他路段,行人-人;普通重型-機車;乘客-人
428,121.51421299999998,25.053566,1,1,#DDD23B,其他路段,普通重型-機車
429,121.52845400000001,25.022951000000003,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
430,121.61155,25.055173,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
431,121.594352,25.079051,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
432,121.55503999999999,24.987482,2,1,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車
433,121.55316599999999,25.002433,2,1,#DDD23B,興隆路,普通重型-機車;自用-小客車
434,121.470623,25.12976,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
435,121.505277,25.028707999999998,4,5,#DDD23B,其他路段,普通輕型-機車;普通重型-機車;乘客-人;乘客-人
436,121.604351,24.970164999999998,2,1,#DDD23B,其他路段,普通重型-機車;乘客-人
437,121.522792,25.059867,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
438,121.562655,25.080099,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
439,121.56546200000001,25.035876000000002,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
440,121.54685500000001,25.027097,3,3,#DDD23B,和平東路,自用-小客車;普通重型-機車;自用-小客車
441,121.53726999999999,25.062484,3,3,#DDD23B,建國北路3段,租賃車-小客車;普通重型-機車;乘客-人
442,121.54241,25.06179,2,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
443,121.55018799999999,25.022541,2,1,#DDD23B,基隆路,自用-小客車;普通重型-機車
444,121.517963,25.026664,5,15,#E98B2A,其他路段,自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;乘客-人
445,121.51373400000001,25.038678,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
446,121.52515600000001,25.085898999999998,2,1,#DDD23B,其他路段,民營公車-大客車;普通重型-機車
447,121.594798,25.050728,2,1,#DDD23B,忠孝東路,自用-小客車;普通重型-機車
448,121.615412,25.045201000000002,2,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
449,121.51053200000001,25.050289000000003,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
450,121.564999,25.080815,2,1,#DDD23B,其他路段,普通重型-機車;自用-小貨車(含客、貨兩用)
451,121.55441299999998,25.061954999999998,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
452,121.51494299999999,25.032032,3,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;自用-小客車
453,121.49214599999999,25.025191,2,1,#DDD23B,西園路2段,普通重型-機車;普通重型-機車
454,121.580132,25.058949,1,1,#DDD23B,其他路段,普通輕型-機車
455,121.533138,25.039212,2,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
456,121.552522,25.048083,2,1,#DDD23B,八德路,自用-小客車;普通重型-機車
457,121.52838999999999,25.038329,2,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
458,121.57991499999999,25.049560999999997,2,1,#DDD23B,其他路段,自用-小貨車(含客、貨兩用);普通重型-機車
459,121.525772,25.103558,2,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
