,lon,lat,hurt,radius,color,group,type
304,121.55271299999998,25.034948999999997,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
305,121.54736799999999,25.044764999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
306,121.53093500000001,25.039725,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
307,121.55086100000001,25.045275,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車;自用-小客車
308,121.55042399999999,25.024822,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
309,121.525325,25.094038,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車
310,121.57796,25.083531,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
311,121.51996399999999,25.115466,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
312,121.54096100000001,25.056214999999998,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
313,121.586487,25.00516,2,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;普通重型-機車
314,121.543871,25.072603,2,3,#DDD23B,其他路段,計程車-小客車;普通輕型-機車;普通輕型-機車
315,121.50696699999999,25.115006,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
316,121.46619,25.129936999999998,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
317,121.583271,25.084422,2,3,#DDD23B,其他路段,普通重型-機車;自用-小客車;行人-人
318,121.56686699999999,24.988714,1,1,#DDD23B,其他路段,普通輕型-機車;計程車-小客車
319,121.52801399999998,25.062951,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
321,121.54123,24.991716,2,3,#DDD23B,其他路段,普通重型-機車;行人-人
322,121.601805,25.057689,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
323,121.549637,25.051919,2,3,#DDD23B,南京東西路,計程車-小客車;普通重型-機車;普通重型-機車
324,121.57153000000001,25.038889,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
325,121.50061299999999,25.032741,2,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;普通重型-機車
326,121.553648,25.102114999999998,1,1,#DDD23B,其他路段,自用大客車-大客車;普通重型-機車
327,121.57378100000001,24.988371,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
328,121.54101899999999,24.988432999999997,2,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;普通重型-機車
329,121.56217099999999,24.983529,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
330,121.502043,25.121665,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
331,121.54365700000001,25.045494,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
332,121.57059699999999,25.024964999999998,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
333,121.52991200000001,25.107802,1,1,#DDD23B,其他路段,計程車-小客車;遊覽車-大客車;普通重型-機車;普通重型-機車
334,121.523647,25.079999,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
335,121.572528,25.043548,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
336,121.529931,25.105291,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
337,121.50472099999999,25.034129,5,18,#E98B2A,其他路段,普通重型-機車;普通重型-機車;普通重型-機車;其他人-人;其他人-人
338,121.603144,25.063489999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
339,121.489639,25.027387,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車
340,121.50639699999999,25.118845999999998,1,1,#DDD23B,其他路段,普通重型-機車
342,121.50093899999999,25.138573,1,1,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車
343,121.51055500000001,25.080755,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車;普通重型-機車
344,121.539153,25.052914,1,1,#DDD23B,南京東西路,自用-小客車;普通重型-機車
345,121.589327,25.039217999999998,1,1,#DDD23B,其他路段,普通輕型-機車;其他車-其他車
346,121.57593700000001,24.988039999999998,1,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
347,121.53271399999998,25.046292,1,1,#DDD23B,松江路,計程車-小客車;普通重型-機車
348,121.59504799999999,25.052482,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
349,121.511844,25.054072,1,1,#DDD23B,其他路段,普通重型-機車
350,121.51149199999999,25.055474,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
351,121.58441200000001,25.049059,1,1,#DDD23B,忠孝東路6段,自用-小客車;普通重型-機車
352,121.51073500000001,25.110443,2,3,#DDD23B,其他路段,自用-小貨車;普通重型-機車;普通重型-機車
354,121.524019,25.055057,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
355,121.49789399999999,25.122026,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
356,121.52833799999999,25.077985,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
357,121.566069,25.080238,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
358,121.546224,25.025057999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
359,121.555272,25.051804999999998,2,3,#DDD23B,南京東西路,普通重型-機車;腳踏自行車-慢車
360,121.523972,25.06709,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
361,121.56117900000001,24.981912,2,3,#DDD23B,其他路段,行人-人;普通重型-機車
362,121.541203,25.135172,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
363,121.532525,25.039266,1,1,#DDD23B,其他路段,普通重型-機車
364,121.54408500000001,25.045456,2,3,#DDD23B,其他路段,其他車-其他車;普通重型-機車;普通重型-機車
365,121.49525700000001,25.037983999999998,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
366,121.51678400000002,25.04909,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
367,121.50133799999999,25.133389,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
368,121.519474,25.062602,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
369,121.521801,25.023523,1,1,#DDD23B,其他路段,普通輕型-機車;行人-人
370,121.608003,25.054459,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
371,121.55121299999999,25.122489,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
372,121.531021,25.045632,1,1,#DDD23B,其他路段,普通重型-機車
373,121.567572,25.001314999999998,1,1,#DDD23B,其他路段,普通重型-機車;行人-人
374,121.570228,25.046153,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
375,121.595023,25.079833999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
376,121.52466299999999,25.048494,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
377,121.545328,25.054428,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車;自用-小客車
378,121.50765600000001,25.048393,1,1,#DDD23B,其他路段,普通重型-機車;行人-人
379,121.514225,25.026297,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
380,121.513999,25.056432,2,3,#DDD23B,其他路段,普通重型-機車;行人-人
381,121.515469,25.115320999999998,3,5,#DDD23B,其他路段,普通重型-機車;行人-人;行人-人
382,121.52516399999999,25.049123,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
383,121.518698,25.028748999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
384,121.52793600000001,25.058173999999998,1,1,#DDD23B,松江路,自用-小客車;計程車-小客車;普通重型-機車
385,121.523127,25.121969,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
386,121.52553799999998,25.086369,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
387,121.517627,25.031271,1,1,#DDD23B,其他路段,普通輕型-機車;行人-人
389,121.52017099999999,25.083797,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
390,121.522283,25.047051,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
391,121.50343500000001,25.02962,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
392,121.55665800000001,25.051763,1,1,#DDD23B,南京東西路,普通重型-機車;計程車-小客車
393,121.51183300000001,25.102321,5,18,#E98B2A,其他路段,普通重型-機車;腳踏自行車-慢車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
394,121.537246,25.009687,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車
395,121.511959,25.052401,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
396,121.53733600000001,25.058135999999998,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
397,121.53019499999999,25.048725,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
398,121.52239499999999,25.043561999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
399,121.519732,25.05036,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
400,121.530251,25.054555999999998,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
401,121.54918400000001,25.035686,1,1,#DDD23B,其他路段,計程車-小客車;普通輕型-機車
402,121.51008700000001,25.050453,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
403,121.558319,25.028575,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
404,121.530348,25.043935,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
405,121.49781999999999,25.137589000000002,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
406,121.57276100000001,25.085864,1,1,#DDD23B,其他路段,普通重型-機車
407,121.577928,25.084112,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
408,121.53713700000002,25.046429999999997,1,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
409,121.51548000000001,25.090881,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
410,121.55798200000001,25.047915,1,1,#DDD23B,光復南北路,其他人-人;普通重型-機車;其他人-人
411,121.59596599999999,25.049879999999998,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
412,121.572355,25.036438,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
413,121.56663999999999,25.047457,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
414,121.57361100000001,25.049605,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
415,121.522372,25.048203,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
416,121.58609399999999,25.068791,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
417,121.46619,25.129936999999998,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
418,121.566599,25.04701,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
419,121.582761,25.068573,1,1,#DDD23B,其他路段,計程車-小客車;普通輕型-機車;普通重型-機車
420,121.546181,25.039149,1,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車;普通重型-機車
421,121.553475,25.053663,1,1,#DDD23B,南京東西路,自用-小客車;普通重型-機車
422,121.544127,25.033562,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
423,121.58441200000001,25.049059,2,3,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車
424,121.529754,25.068593,2,3,#DDD23B,民族東路,普通重型-機車;普通重型-機車
425,121.55944299999999,24.989998999999997,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
426,121.574848,25.063686999999998,1,1,#DDD23B,其他路段,其他車-其他車;普通輕型-機車
427,121.545773,25.000426,3,5,#DDD23B,其他路段,普通重型-機車;行人-人;其他人-人
428,121.53713700000002,25.046429999999997,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
429,121.50195900000001,25.133338000000002,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
430,121.523596,25.102411,1,1,#DDD23B,福國路,普通重型-機車;計程車-小客車
432,121.54926,25.04222,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
433,121.52833799999999,25.077985,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
434,121.53551499999999,25.042214,1,1,#DDD23B,光復南北路,遊覽車-大客車;普通輕型-機車;計程車-小客車
435,121.50061299999999,25.032741,1,1,#DDD23B,其他路段,計程車-小客車;計程車-小客車;普通重型-機車;普通重型-機車
436,121.502311,25.091763,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
437,121.549637,25.051919,1,1,#DDD23B,南京東西路,普通重型-機車;行人-人;自用-小客車
438,121.569428,25.048983,1,1,#DDD23B,基隆路1、3段,自用-小客車;普通重型-機車
439,121.51073500000001,25.110443,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
440,121.499895,25.121893,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
441,121.51267,25.034222,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車;行人-人
442,121.57655600000001,25.076847,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
443,121.50686499999999,25.036456,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
444,121.544678,25.048134,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
445,121.521244,25.052326,1,1,#DDD23B,南京東西路,計程車-小客車;普通重型-機車
446,121.51576299999999,25.108860999999997,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
447,121.616899,25.043122,3,5,#DDD23B,其他路段,行人-人;普通重型-機車;普通重型-機車
448,121.50028300000001,25.041777,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
449,121.523358,25.068299,1,1,#DDD23B,民族東路,計程車-小客車;普通輕型-機車
451,121.56761000000002,25.053712,2,3,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
452,121.521801,25.062601,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
453,121.592648,25.068196,1,1,#DDD23B,其他路段,其他車-其他車;普通重型-機車
454,121.53313100000001,25.045912,1,1,#DDD23B,松江路,動力機械-其他車;普通重型-機車
455,121.530823,25.016179,1,1,#DDD23B,其他路段,拖車(架)-其他車;普通重型-機車;自用-小客車
456,121.554748,25.027908,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
457,121.561094,25.03177,1,1,#DDD23B,其他路段,計程車-小客車;普通輕型-機車
459,121.54485,24.999639000000002,4,15,#E98B2A,其他路段,普通重型-機車;普通重型-機車;行人-人;普通重型-機車
460,121.616901,25.037751999999998,2,3,#DDD23B,其他路段,普通重型-機車;行人-人
461,121.578601,25.053649,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
462,121.514467,25.050301,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
463,121.554877,25.085338,2,3,#DDD23B,其他路段,普通重型-機車;計程車-小客車;普通重型-機車
464,121.510427,25.118535,2,3,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車
465,121.49913500000001,25.138038,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
466,121.50346,25.120252999999998,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車
467,121.50061299999999,25.032741,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
468,121.473151,25.121044,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
469,121.50746200000002,25.139218,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
470,121.571952,24.995318,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
471,121.468554,25.128152,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
472,121.54984499999999,25.021068,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
473,121.544696,25.097626,1,1,#DDD23B,至善路2段,普通重型-機車;普通重型-機車
475,121.574701,25.066109,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
476,121.55653799999999,25.023223,1,1,#DDD23B,其他路段,普通輕型-機車;行人-人
477,121.57868899999998,25.05665,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
478,121.54222,25.067667999999998,2,3,#DDD23B,民族東路,普通重型-機車;普通重型-機車
