Team,Player,Assister,Make,AvgPoints,Age,AvgBLK,AvgSTL,AvgAST,Avg3points,alt
ATL,John Collins,Jaylen Adams,5,11.35,22,0.35,0.4,1.95,0.343,JohnCollins
ATL,John Collins,DeAndre' Bembry,34,13.95,24,0.55,0.85,2.25,0.3185,JohnCollins
ATL,Alex Len,Kent Bazemore,20,11.35,29,0.75,0.85,1.7,0.3415,AlexLen
ATL,Vince Carter,Trae Young,50,13.25,20,0.3,0.75,4.6,0.3565,VinceCarter
ATL,Justin Anderson,Alex Len,2,7.4,25,0.6,0.45,0.8,0.3375,JustinAnderson
ATL,Kevin Huerter,Justin Anderson,1,6.7,25,0.3,0.7,1.7,0.3485,KevinHuerter
ATL,Justin Anderson,Dewayne Dedmon,2,7.25,29,0.7,0.8,0.95,0.347,JustinAnderson
ATL,Kevin Huerter,Dewayne Dedmon,12,10.25,29,0.7,1,2.15,0.3835,KevinHuerter
ATL,Jaylen Adams,Tyler Zeller,1,1.6,29,0.05,0.2,1.2,0.169,JaylenAdams
ATL,Vince Carter,Kent Bazemore,17,9.5,29,0.5,0.95,1.7,0.3545,VinceCarter
ATL,Jaylen Adams,Alex Len,4,7.15,25,0.5,0.4,1.5,0.3505,JaylenAdams
ATL,Jaylen Adams,Kevin Huerter,3,6.45,20,0.2,0.65,2.4,0.3615,JaylenAdams
ATL,Alex Len,Vince Carter,18,9.25,42,0.65,0.5,1.1,0.376,AlexLen
ATL,Dewayne Dedmon,Kent Bazemore,15,11.2,29,0.85,1.2,1.85,0.351,DewayneDedmon
ATL,Dewayne Dedmon,Vince Carter,6,9.1,42,0.75,0.85,1.25,0.3855,DewayneDedmon
ATL,Kent Bazemore,Omari Spellman,8,8.75,21,0.55,0.95,1.65,0.332,KentBazemore
ATL,Trae Young,Kent Bazemore,9,15.35,29,0.4,1.1,5.2,0.322,TraeYoung
ATL,Jeremy Lin,Kevin Huerter,6,10.2,20,0.2,0.8,3.2,0.359,JeremyLin
ATL,Kevin Huerter,Vince Carter,5,8.55,42,0.35,0.75,2,0.387,KevinHuerter
ATL,Kent Bazemore,Jeremy Lin,15,11.15,30,0.35,1,2.9,0.3265,KentBazemore
ATL,DeAndre' Bembry,Jeremy Lin,26,9.55,30,0.3,1,3,0.311,DeAndre'Bembry
ATL,Dewayne Dedmon,DeAndre' Bembry,20,9.6,24,0.8,1.2,1.95,0.3355,DewayneDedmon
ATL,Omari Spellman,Trae Young,30,12.5,20,0.35,0.75,4.55,0.334,OmariSpellman
ATL,Jeremy Lin,Kent Bazemore,8,11.15,29,0.35,1,2.9,0.3265,JeremyLin
ATL,Alex Poythress,Trae Young,10,12.1,20,0.35,0.55,4.45,0.3575,AlexPoythress
ATL,DeAndre' Bembry,Tyler Dorsey,1,5.85,22,0.25,0.8,1.55,0.2725,DeAndre'Bembry
ATL,Kevin Huerter,Alex Len,6,10.4,25,0.6,0.65,2,0.374,KevinHuerter
ATL,Jeremy Lin,Miles Plumlee,5,7.55,30,0.15,0.5,2.2,,JeremyLin
ATL,Kent Bazemore,Alex Len,13,11.35,25,0.75,0.85,1.7,0.3415,KentBazemore
ATL,Omari Spellman,DeAndre' Bembry,14,7.15,24,0.5,0.95,1.75,0.3165,OmariSpellman
ATL,Alex Poythress,DeAndre' Bembry,7,6.75,24,0.5,0.75,1.65,0.34,AlexPoythress
ATL,Jeremy Lin,Alex Len,9,10.9,25,0.5,0.55,2.3,0.348,JeremyLin
ATL,Kent Bazemore,Kevin Huerter,11,10.65,20,0.45,1.1,2.6,0.3525,KentBazemore
ATL,Jeremy Lin,Alex Poythress,4,7.9,25,0.3,0.45,2.15,0.362,JeremyLin
ATL,Dewayne Dedmon,Jeremy Lin,20,10.75,30,0.6,0.9,2.45,0.3575,DewayneDedmon
ATL,Jeremy Lin,DeAndre' Bembry,10,9.55,24,0.3,1,3,0.311,JeremyLin
ATL,Alex Len,Jeremy Lin,29,10.9,30,0.5,0.55,2.3,0.348,AlexLen
ATL,Jeremy Lin,Dewayne Dedmon,4,10.75,29,0.6,0.9,2.45,0.3575,JeremyLin
ATL,Alex Poythress,Omari Spellman,1,5.5,21,0.5,0.4,0.9,0.3675,AlexPoythress
ATL,Vince Carter,Jeremy Lin,14,9.05,30,0.25,0.65,2.3,0.361,VinceCarter
ATL,Kevin Huerter,Alex Poythress,2,7.4,25,0.4,0.55,1.85,0.388,KevinHuerter
ATL,Alex Poythress,Jeremy Lin,3,7.9,30,0.3,0.45,2.15,0.362,AlexPoythress
ATL,Kevin Huerter,Omari Spellman,6,7.8,21,0.4,0.75,1.95,0.3645,KevinHuerter
ATL,DeAndre' Bembry,Miles Plumlee,3,6.4,30,0.35,0.8,1.7,,DeAndre'Bembry
ATL,Vince Carter,Omari Spellman,3,6.65,21,0.45,0.6,1.05,0.3665,VinceCarter
ATL,Omari Spellman,Tyler Dorsey,2,4.6,22,0.25,0.45,0.8,0.3,OmariSpellman
ATL,Kevin Huerter,Jeremy Lin,18,10.2,30,0.2,0.8,3.2,0.359,KevinHuerter
ATL,Omari Spellman,Kevin Huerter,6,7.8,20,0.4,0.75,1.95,0.3645,OmariSpellman
ATL,Alex Len,Tyler Dorsey,3,7.2,22,0.45,0.35,0.85,0.3095,AlexLen
ATL,Trae Young,Tyler Dorsey,2,11.2,22,0.1,0.6,4.35,0.29,TraeYoung
ATL,Omari Spellman,Alex Poythress,1,5.5,25,0.5,0.4,0.9,0.3675,OmariSpellman
ATL,Kent Bazemore,Alex Poythress,2,8.35,25,0.55,0.75,1.55,0.3555,KentBazemore
ATL,Jeremy Lin,Trae Young,4,14.9,20,0.15,0.8,5.8,0.3285,JeremyLin
ATL,Tyler Dorsey,Jeremy Lin,3,7.9,30,0.1,0.45,2.15,0.3135,TylerDorsey
ATL,Tyler Dorsey,Jeremy Lin,3,7,30,0.05,0.5,2.05,0.2945,TylerDorsey
ATL,Vince Carter,Alex Len,4,9.25,25,0.65,0.5,1.1,0.376,VinceCarter
ATL,Alex Poythress,Alex Len,1,8.1,25,0.7,0.3,0.95,0.377,AlexPoythress
ATL,DeAndre' Bembry,John Collins,12,13.95,21,0.55,0.85,2.25,0.3185,DeAndre'Bembry
ATL,Alex Poythress,Jaylen Adams,1,4.15,22,0.3,0.3,1.35,0.3645,AlexPoythress
ATL,Omari Spellman,Jeremy Lin,10,8.3,30,0.3,0.65,2.25,0.3385,OmariSpellman
ATL,Jaylen Adams,Tyler Dorsey,1,3.25,22,0.05,0.35,1.25,0.297,JaylenAdams
ATL,Tyler Dorsey,DeAndre' Bembry,3,5.85,24,0.25,0.8,1.55,0.2725,TylerDorsey
ATL,Kent Bazemore,Dewayne Dedmon,12,11.2,29,0.85,1.2,1.85,0.351,KentBazemore
ATL,Alex Len,Omari Spellman,2,8.5,21,0.7,0.5,1.05,0.3535,AlexLen
ATL,DeAndre' Bembry,Alex Poythress,1,6.75,25,0.5,0.75,1.65,0.34,DeAndre'Bembry
ATL,Omari Spellman,Kent Bazemore,8,8.75,29,0.55,0.95,1.65,0.332,OmariSpellman
ATL,Trae Young,Miles Plumlee,2,11.75,30,0.2,0.6,4.5,,TraeYoung
ATL,Kent Bazemore,Miles Plumlee,1,8,30,0.4,0.8,1.6,,KentBazemore
ATL,John Collins,Omari Spellman,1,12.7,21,0.55,0.5,1.5,0.346,JohnCollins
ATL,DeAndre' Bembry,Omari Spellman,6,7.15,21,0.5,0.95,1.75,0.3165,DeAndre'Bembry
ATL,Daniel Hamilton,Kevin Huerter,3,6.35,20,0.2,0.6,2.05,0.3665,DanielHamilton
ATL,Alex Len,Daniel Hamilton,8,7.05,23,0.5,0.35,1.15,0.3555,AlexLen
ATL,Daniel Hamilton,Jeremy Lin,3,6.85,30,0.1,0.5,2.35,0.3405,DanielHamilton
ATL,Vince Carter,Tyler Dorsey,4,5.35,22,0.2,0.45,0.85,0.3225,VinceCarter
ATL,John Collins,Tyler Dorsey,2,11.4,22,0.3,0.35,1.3,0.302,JohnCollins
ATL,John Collins,Daniel Hamilton,4,11.25,23,0.35,0.35,1.6,0.348,JohnCollins
ATL,Jeremy Lin,Daniel Hamilton,2,6.85,23,0.1,0.5,2.35,0.3405,JeremyLin
ATL,Omari Spellman,John Collins,2,12.7,21,0.55,0.5,1.5,0.346,OmariSpellman
ATL,Trae Young,Jeremy Lin,6,14.9,30,0.15,0.8,5.8,0.3285,TraeYoung
ATL,Justin Anderson,Daniel Hamilton,2,3.35,23,0.2,0.4,0.85,0.33,JustinAnderson
ATL,Vince Carter,Dewayne Dedmon,2,9.1,29,0.75,0.85,1.25,0.3855,VinceCarter
ATL,Tyler Dorsey,Alex Len,4,7.2,25,0.45,0.35,0.85,0.3095,TylerDorsey
ATL,John Collins,Jeremy Lin,16,15.1,30,0.35,0.55,2.75,0.3405,JohnCollins
ATL,DeAndre' Bembry,Dewayne Dedmon,9,9.6,29,0.8,1.2,1.95,0.3355,DeAndre'Bembry
ATL,Tyler Dorsey,John Collins,1,11.4,21,0.3,0.35,1.3,0.302,TylerDorsey
ATL,Dewayne Dedmon,Daniel Hamilton,3,6.9,23,0.6,0.7,1.3,0.365,DewayneDedmon
ATL,Daniel Hamilton,Omari Spellman,1,4.45,21,0.3,0.45,1.1,0.346,DanielHamilton
ATL,Omari Spellman,Daniel Hamilton,1,4.45,23,0.3,0.45,1.1,0.346,OmariSpellman
ATL,Jaylen Adams,Omari Spellman,3,4.55,21,0.3,0.5,1.45,0.341,JaylenAdams
ATL,Kent Bazemore,John Collins,14,15.55,21,0.6,0.85,2.15,0.334,KentBazemore
ATL,Tyler Dorsey,Dewayne Dedmon,4,7.05,29,0.55,0.7,1,0.319,TylerDorsey
ATL,Tyler Dorsey,Kevin Huerter,1,6.5,20,0.15,0.6,1.75,0.3205,TylerDorsey
ATL,Jeremy Lin,Vince Carter,3,9.05,42,0.25,0.65,2.3,0.361,JeremyLin
ATL,Kevin Huerter,Miles Plumlee,2,7.05,30,0.25,0.6,1.9,,KevinHuerter
ATL,Jeremy Lin,John Collins,4,15.1,21,0.35,0.55,2.75,0.3405,JeremyLin
ATL,Alex Poythress,Justin Anderson,1,4.4,25,0.4,0.35,0.65,0.3515,AlexPoythress
ATL,Justin Anderson,Alex Poythress,1,4.4,25,0.4,0.35,0.65,0.3515,JustinAnderson
ATL,Justin Anderson,Jeremy Lin,8,7.2,30,0.2,0.6,2,0.3225,JustinAnderson
ATL,Tyler Dorsey,Trae Young,2,11.2,20,0.1,0.6,4.35,0.29,TylerDorsey
ATL,Trae Young,Justin Anderson,3,11.4,25,0.25,0.7,4.3,0.318,TraeYoung
ATL,John Collins,Vince Carter,5,13.45,42,0.5,0.5,1.55,0.3685,JohnCollins
ATL,Trae Young,Omari Spellman,4,12.5,21,0.35,0.75,4.55,0.334,TraeYoung
ATL,Alex Poythress,Vince Carter,2,6.25,42,0.45,0.4,0.95,0.39,AlexPoythress
ATL,Jeremy Lin,Omari Spellman,4,8.3,21,0.3,0.65,2.25,0.3385,JeremyLin
ATL,Omari Spellman,Justin Anderson,2,4.8,25,0.4,0.55,0.75,0.328,OmariSpellman
ATL,Omari Spellman,Jaylen Adams,1,4.55,22,0.3,0.5,1.45,0.341,OmariSpellman
ATL,Justin Anderson,Vince Carter,2,5.55,42,0.35,0.55,0.8,0.3505,JustinAnderson
ATL,Alex Len,Justin Anderson,3,7.4,25,0.6,0.45,0.8,0.3375,AlexLen
ATL,Deyonta Davis,DeAndre' Bembry,2,6.2,24,0.55,0.8,1.55,0.1445,DeyontaDavis
ATL,Kent Bazemore,Deyonta Davis,1,7.8,22,0.6,0.8,1.45,0.16,KentBazemore
ATL,DeAndre' Bembry,Justin Anderson,2,6.05,25,0.4,0.9,1.5,0.3005,DeAndre'Bembry
ATL,Jaylen Adams,John Collins,1,11.35,21,0.35,0.4,1.95,0.343,JaylenAdams
ATL,Alex Len,Dewayne Dedmon,1,10.95,29,1,0.75,1.25,0.3725,AlexLen
ATL,B.J. Johnson,Alex Poythress,1,4.3,25,0.25,0.25,0.4,0.4455,B.J.Johnson
ATL,B.J. Johnson,DeAndre' Bembry,3,5.95,24,0.25,0.8,1.25,0.3945,B.J.Johnson
ATL,Dewayne Dedmon,Jaylen Adams,2,7,22,0.6,0.75,1.65,0.36,DewayneDedmon
ATL,Jaylen Adams,Alex Poythress,1,4.15,25,0.3,0.3,1.35,0.3645,JaylenAdams
ATL,Alex Poythress,Kevin Huerter,2,7.4,20,0.4,0.55,1.85,0.388,AlexPoythress
ATL,B.J. Johnson,Vince Carter,1,5.45,42,0.2,0.45,0.55,0.4445,B.J.Johnson
ATL,Trae Young,Alex Poythress,2,12.1,25,0.35,0.55,4.45,0.3575,TraeYoung
ATL,B.J. Johnson,Kent Bazemore,1,7.55,29,0.3,0.8,1.15,0.41,B.J.Johnson
ATL,Tyler Dorsey,Omari Spellman,2,4.6,21,0.25,0.45,0.8,0.3,TylerDorsey
ATL,Alex Poythress,Kent Bazemore,1,8.35,29,0.55,0.75,1.55,0.3555,AlexPoythress
ATL,Dewayne Dedmon,Omari Spellman,1,8.35,21,0.8,0.85,1.2,0.363,DewayneDedmon
ATL,Tyler Dorsey,Vince Carter,2,5.35,42,0.2,0.45,0.85,0.3225,TylerDorsey
ATL,Tyler Dorsey,Jevon Carter,2,7.1,23,0.15,0.5,1.85,0.3495,TylerDorsey
ATL,Jeremy Lin,Tyler Dorsey,1,7.9,22,0.1,0.45,2.15,0.3135,JeremyLin
ATL,Jeremy Lin,Tyler Dorsey,1,7,22,0.05,0.5,2.05,0.2945,JeremyLin
ATL,Vince Carter,Miles Plumlee,1,5.9,30,0.3,0.45,1,,VinceCarter
ATL,Jeremy Lin,Ryan Anderson,1,6.05,30,0.1,0.4,1.95,0.2595,JeremyLin
ATL,Jeremy Lin,Justin Anderson,1,7.2,25,0.2,0.6,2,0.3225,JeremyLin
ATL,Kevin Huerter,Daniel Hamilton,1,6.35,23,0.2,0.6,2.05,0.3665,KevinHuerter
ATL,Justin Anderson,Jaylen Adams,1,3.45,22,0.2,0.45,1.2,0.325,JustinAnderson
ATL,Justin Anderson,Tyler Dorsey,1,3.5,22,0.15,0.4,0.55,0.284,JustinAnderson
ATL,Jaylen Adams,Justin Anderson,1,3.45,25,0.2,0.45,1.2,0.325,JaylenAdams
ATL,Daniel Hamilton,John Collins,2,11.25,21,0.35,0.35,1.6,0.348,DanielHamilton
ATL,Tyler Dorsey,Miles Plumlee,1,3.85,30,0.1,0.3,0.75,,TylerDorsey
ATL,Daniel Hamilton,Trae Young,2,11.05,20,0.15,0.6,4.65,0.336,DanielHamilton
ATL,Daniel Hamilton,Jaylen Adams,1,3.1,22,0.1,0.35,1.55,0.343,DanielHamilton
ATL,Tyler Dorsey,Ryan Anderson,1,4.35,30,0,0.25,1,0.279,TylerDorsey
ATL,Tyler Dorsey,Justin Anderson,1,3.5,25,0.15,0.4,0.55,0.284,TylerDorsey
ATL,Tyler Dorsey,Kyle Anderson,1,8.9,25,0.45,0.8,2.45,0.3155,TylerDorsey
ATL,Tyler Dorsey,Daniel Hamilton,1,3.15,23,0.05,0.3,0.9,0.302,TylerDorsey
BOS,Al Horford,Marcus Smart,67,11.25,24,0.85,1.35,4.1,0.362,AlHorford
BOS,Jayson Tatum,Al Horford,59,14.65,32,1,1,3.15,0.3665,JaysonTatum
BOS,Marcus Smart,Terry Rozier,17,8.95,24,0.35,1.35,3.45,0.3585,MarcusSmart
BOS,Jayson Tatum,Gordon Hayward,20,13.6,28,0.5,1,2.75,0.353,JaysonTatum
BOS,Jayson Tatum,Terry Rozier,32,12.35,24,0.5,1,2.5,0.363,JaysonTatum
BOS,Terry Rozier,Marcus Smart,27,8.95,24,0.35,1.35,3.45,0.3585,TerryRozier
BOS,Jaylen Brown,Terry Rozier,36,11,24,0.35,0.9,2.15,0.3485,JaylenBrown
BOS,Marcus Morris,Al Horford,39,13.75,32,0.8,0.75,2.85,0.3675,MarcusMorris
BOS,Jaylen Brown,Al Horford,34,13.3,32,0.85,0.9,2.8,0.352,JaylenBrown
BOS,Jaylen Brown,Marcus Morris,15,13.45,29,0.35,0.75,1.45,0.3595,JaylenBrown
BOS,Aron Baynes,Jaylen Brown,8,9.3,22,0.55,0.55,1.25,0.344,AronBaynes
BOS,Marcus Morris,Marcus Smart,48,11.4,24,0.35,1.2,2.75,0.3695,MarcusMorris
BOS,Gordon Hayward,Marcus Morris,12,12.7,29,0.3,0.75,2.45,0.354,GordonHayward
BOS,Terry Rozier,Jayson Tatum,10,12.35,20,0.5,1,2.5,0.363,TerryRozier
BOS,Marcus Smart,Al Horford,36,11.25,32,0.85,1.35,4.1,0.362,MarcusSmart
BOS,Al Horford,Terry Rozier,23,11.3,24,0.8,0.9,3.55,0.3565,AlHorford
BOS,Terry Rozier,Al Horford,11,11.3,32,0.8,0.9,3.55,0.3565,TerryRozier
BOS,Al Horford,Marcus Morris,11,13.75,29,0.8,0.75,2.85,0.3675,AlHorford
BOS,Marcus Morris,Terry Rozier,30,11.45,24,0.3,0.75,2.2,0.364,MarcusMorris
BOS,Al Horford,Jayson Tatum,34,14.65,20,1,1,3.15,0.3665,AlHorford
BOS,Gordon Hayward,Terry Rozier,38,10.25,24,0.3,0.9,3.15,0.343,GordonHayward
BOS,Jaylen Brown,Gordon Hayward,47,12.25,28,0.35,0.9,2.4,0.3385,JaylenBrown
BOS,Gordon Hayward,Marcus Smart,21,10.2,24,0.35,1.35,3.7,0.3485,GordonHayward
BOS,Al Horford,Jaylen Brown,10,13.3,22,0.85,0.9,2.8,0.352,AlHorford
BOS,Jaylen Brown,Aron Baynes,7,9.3,32,0.55,0.55,1.25,0.344,JaylenBrown
BOS,Aron Baynes,Marcus Morris,7,9.75,29,0.5,0.4,1.3,0.3595,AronBaynes
BOS,Brad Wanamaker,Al Horford,5,8.75,32,0.7,0.6,2.9,0.385,BradWanamaker
BOS,Kyrie Irving,Al Horford,60,18.7,32,0.9,1.2,5.55,0.3805,KyrieIrving
BOS,Al Horford,Kyrie Irving,130,18.7,26,0.9,1.2,5.55,0.3805,AlHorford
BOS,Marcus Smart,Marcus Morris,13,11.4,29,0.35,1.2,2.75,0.3695,MarcusSmart
BOS,Marcus Morris,Jayson Tatum,18,14.8,20,0.5,0.85,1.8,0.374,MarcusMorris
BOS,Marcus Smart,Jayson Tatum,16,12.3,20,0.55,1.45,3.05,0.3685,MarcusSmart
BOS,Aron Baynes,Terry Rozier,6,7.3,24,0.5,0.55,2,0.3485,AronBaynes
BOS,Aron Baynes,Gordon Hayward,10,8.55,28,0.5,0.55,2.25,0.3385,AronBaynes
BOS,Aron Baynes,Marcus Smart,12,7.25,24,0.55,1,2.55,0.354,AronBaynes
BOS,Marcus Smart,Jaylen Brown,5,10.95,22,0.4,1.35,2.7,0.354,MarcusSmart
BOS,Brad Wanamaker,Aron Baynes,1,4.75,32,0.4,0.25,1.35,0.377,BradWanamaker
BOS,Gordon Hayward,Al Horford,28,12.55,32,0.8,0.9,3.8,0.3465,GordonHayward
BOS,Kyrie Irving,Marcus Smart,53,16.35,24,0.45,1.65,5.45,0.3825,KyrieIrving
BOS,Jaylen Brown,Jayson Tatum,22,14.35,20,0.55,1,1.75,0.3585,JaylenBrown
BOS,Marcus Smart,Kyrie Irving,34,16.35,26,0.45,1.65,5.45,0.3825,MarcusSmart
BOS,Gordon Hayward,Kyrie Irving,44,17.65,26,0.4,1.2,5.15,0.367,GordonHayward
BOS,Terry Rozier,Gordon Hayward,29,10.25,28,0.3,0.9,3.15,0.343,TerryRozier
BOS,Daniel Theis,Terry Rozier,20,7.35,24,0.45,0.6,1.95,0.3705,DanielTheis
BOS,Jayson Tatum,Kyrie Irving,73,19.75,26,0.6,1.3,4.5,0.387,JaysonTatum
BOS,Jayson Tatum,Daniel Theis,7,10.7,26,0.65,0.7,1.55,0.3805,JaysonTatum
BOS,Jaylen Brown,Kyrie Irving,41,18.4,26,0.45,1.2,4.15,0.3725,JaylenBrown
BOS,Daniel Theis,Gordon Hayward,27,8.6,28,0.45,0.6,2.2,0.3605,DanielTheis
BOS,Daniel Theis,Marcus Morris,6,9.8,29,0.45,0.45,1.25,0.3815,DanielTheis
BOS,Daniel Theis,Kyrie Irving,25,14.75,26,0.55,0.9,3.95,0.3945,DanielTheis
BOS,Marcus Morris,Kyrie Irving,75,18.85,26,0.4,1.05,4.2,0.388,MarcusMorris
BOS,Daniel Theis,Marcus Smart,11,7.3,24,0.5,1.05,2.5,0.376,DanielTheis
BOS,Jaylen Brown,Daniel Theis,12,9.35,26,0.5,0.6,1.2,0.366,JaylenBrown
BOS,Terry Rozier,Jaylen Brown,16,11,22,0.35,0.9,2.15,0.3485,TerryRozier
BOS,Jayson Tatum,Marcus Smart,47,12.3,24,0.55,1.45,3.05,0.3685,JaysonTatum
BOS,Marcus Morris,Jaylen Brown,9,13.45,22,0.35,0.75,1.45,0.3595,MarcusMorris
BOS,Semi Ojeleye,Gordon Hayward,10,7.4,28,0.2,0.55,1.9,0.324,SemiOjeleye
BOS,Daniel Theis,Jaylen Brown,9,9.35,22,0.5,0.6,1.2,0.366,DanielTheis
BOS,Semi Ojeleye,Guerschon Yabusele,1,2.8,23,0.15,0.2,0.4,0.318,SemiOjeleye
BOS,Terry Rozier,Kyrie Irving,10,16.4,26,0.4,1.2,4.9,0.377,TerryRozier
BOS,Kyrie Irving,Jayson Tatum,28,19.75,20,0.6,1.3,4.5,0.387,KyrieIrving
BOS,Marcus Smart,Gordon Hayward,19,10.2,28,0.35,1.35,3.7,0.3485,MarcusSmart
BOS,Kyrie Irving,Gordon Hayward,24,17.65,28,0.4,1.2,5.15,0.367,KyrieIrving
BOS,Kyrie Irving,Terry Rozier,12,16.4,24,0.4,1.2,4.9,0.377,KyrieIrving
BOS,Kyrie Irving,Jaylen Brown,10,18.4,22,0.45,1.2,4.15,0.3725,KyrieIrving
BOS,Marcus Smart,Aron Baynes,11,7.25,32,0.55,1,2.55,0.354,MarcusSmart
BOS,Gordon Hayward,Aron Baynes,9,8.55,32,0.5,0.55,2.25,0.3385,GordonHayward
BOS,Guerschon Yabusele,Brad Wanamaker,8,3.1,29,0.15,0.25,1,0.3655,GuerschonYabusele
BOS,Brad Wanamaker,Jaylen Brown,3,8.45,22,0.25,0.6,1.5,0.377,BradWanamaker
BOS,Terry Rozier,Robert Williams,1,5.75,21,0.8,0.6,1.55,,TerryRozier
BOS,Terry Rozier,Semi Ojeleye,3,6.15,24,0.2,0.55,1.65,0.334,TerryRozier
BOS,Al Horford,Gordon Hayward,28,12.55,28,0.8,0.9,3.8,0.3465,AlHorford
BOS,Terry Rozier,Aron Baynes,1,7.3,32,0.5,0.55,2,0.3485,TerryRozier
BOS,Gordon Hayward,Robert Williams,1,7,21,0.8,0.6,1.8,,GordonHayward
BOS,Jaylen Brown,Brad Wanamaker,8,8.45,29,0.25,0.6,1.5,0.377,JaylenBrown
BOS,Jayson Tatum,Brad Wanamaker,4,9.8,29,0.4,0.7,1.85,0.3915,JaysonTatum
BOS,Marcus Morris,Gordon Hayward,26,12.7,28,0.3,0.75,2.45,0.354,MarcusMorris
BOS,Marcus Morris,Aron Baynes,7,9.75,32,0.5,0.4,1.3,0.3595,MarcusMorris
BOS,Kyrie Irving,Marcus Morris,12,18.85,29,0.4,1.05,4.2,0.388,KyrieIrving
BOS,Jayson Tatum,Marcus Morris,14,14.8,29,0.5,0.85,1.8,0.374,JaysonTatum
BOS,Kyrie Irving,Aron Baynes,16,14.7,32,0.6,0.85,4,0.3725,KyrieIrving
BOS,Terry Rozier,Marcus Morris,17,11.45,29,0.3,0.75,2.2,0.364,TerryRozier
BOS,Daniel Theis,Brad Wanamaker,7,4.8,29,0.35,0.3,1.3,0.399,DanielTheis
BOS,Brad Wanamaker,Daniel Theis,3,4.8,26,0.35,0.3,1.3,0.399,BradWanamaker
BOS,Gordon Hayward,Daniel Theis,14,8.6,26,0.45,0.6,2.2,0.3605,GordonHayward
BOS,Semi Ojeleye,Terry Rozier,7,6.15,24,0.2,0.55,1.65,0.334,SemiOjeleye
BOS,Jaylen Brown,Marcus Smart,19,10.95,24,0.4,1.35,2.7,0.354,JaylenBrown
BOS,Daniel Theis,Jayson Tatum,13,10.7,20,0.65,0.7,1.55,0.3805,DanielTheis
BOS,Aron Baynes,Kyrie Irving,23,14.7,26,0.6,0.85,4,0.3725,AronBaynes
BOS,Jayson Tatum,Aron Baynes,4,10.65,32,0.7,0.65,1.6,0.3585,JaysonTatum
BOS,Jayson Tatum,Jaylen Brown,10,14.35,22,0.55,1,1.75,0.3585,JaysonTatum
BOS,Semi Ojeleye,Brad Wanamaker,6,3.6,29,0.1,0.25,1,0.3625,SemiOjeleye
BOS,Guerschon Yabusele,Greg Monroe,1,2.65,28,0.1,0.1,0.45,,GuerschonYabusele
BOS,Aron Baynes,Jayson Tatum,6,10.65,20,0.7,0.65,1.6,0.3585,AronBaynes
BOS,Aron Baynes,Al Horford,5,9.6,32,1,0.55,2.65,0.352,AronBaynes
BOS,Kyrie Irving,Daniel Theis,7,14.75,26,0.55,0.9,3.95,0.3945,KyrieIrving
BOS,Gordon Hayward,Jayson Tatum,14,13.6,20,0.5,1,2.75,0.353,GordonHayward
BOS,Marcus Smart,Daniel Theis,10,7.3,26,0.5,1.05,2.5,0.376,MarcusSmart
BOS,Gordon Hayward,Jaylen Brown,11,12.25,22,0.35,0.9,2.4,0.3385,GordonHayward
BOS,Al Horford,Semi Ojeleye,2,8.45,24,0.7,0.55,2.3,0.3375,AlHorford
BOS,Al Horford,Brad Wanamaker,3,8.75,29,0.7,0.6,2.9,0.385,AlHorford
BOS,Jayson Tatum,Semi Ojeleye,1,9.5,24,0.4,0.65,1.25,0.344,JaysonTatum
BOS,Al Horford,Aron Baynes,1,9.6,32,1,0.55,2.65,0.352,AlHorford
BOS,Brad Wanamaker,Terry Rozier,4,6.45,24,0.2,0.6,2.25,0.3815,BradWanamaker
BOS,Terry Rozier,Guerschon Yabusele,4,5.65,23,0.25,0.55,1.65,0.337,TerryRozier
BOS,Terry Rozier,Brad Wanamaker,3,6.45,29,0.2,0.6,2.25,0.3815,TerryRozier
BOS,PJ Dozier,Brad Wanamaker,1,3.55,29,0.05,0.3,1.2,0.33,PJDozier
BOS,Marcus Smart,Brad Wanamaker,1,6.4,29,0.25,1.05,2.8,0.387,MarcusSmart
BOS,Semi Ojeleye,Daniel Theis,3,4.5,26,0.35,0.25,0.7,0.3515,SemiOjeleye
BOS,Guerschon Yabusele,Marcus Smart,3,5.6,24,0.3,1,2.2,0.3425,GuerschonYabusele
BOS,Terry Rozier,Daniel Theis,4,7.35,26,0.45,0.6,1.95,0.3705,TerryRozier
BOS,Semi Ojeleye,Kyrie Irving,3,13.55,26,0.3,0.85,3.65,0.358,SemiOjeleye
BOS,Semi Ojeleye,Al Horford,4,8.45,32,0.7,0.55,2.3,0.3375,SemiOjeleye
BOS,Semi Ojeleye,Jayson Tatum,4,9.5,20,0.4,0.65,1.25,0.344,SemiOjeleye
BOS,Marcus Smart,Semi Ojeleye,2,6.1,24,0.25,1,2.2,0.3395,MarcusSmart
BOS,Semi Ojeleye,Marcus Smart,5,6.1,24,0.25,1,2.2,0.3395,SemiOjeleye
BOS,Marcus Morris,Daniel Theis,5,9.8,26,0.45,0.45,1.25,0.3815,MarcusMorris
BOS,Gordon Hayward,Guerschon Yabusele,1,6.9,23,0.25,0.55,1.9,0.327,GordonHayward
BOS,Daniel Theis,Semi Ojeleye,1,4.5,24,0.35,0.25,0.7,0.3515,DanielTheis
BOS,Semi Ojeleye,Jaylen Brown,5,8.15,22,0.25,0.55,0.9,0.3295,SemiOjeleye
BOS,Brad Wanamaker,Semi Ojeleye,2,3.6,24,0.1,0.25,1,0.3625,BradWanamaker
