,lon,lat,value,radius,color
10265,121.60895500000001,25.054826000000002,2,1,#DDD23B
10273,121.582222,25.05569,3,3,#DDD23B
10283,121.60881699999999,25.063157999999998,3,3,#DDD23B
10298,121.50076200000001,25.063274,4,5,#DDD23B
10312,121.56506599999999,25.082701999999998,2,1,#DDD23B
10322,121.541048,25.058871,2,1,#DDD23B
10337,121.58761399999999,25.073598999999998,2,1,#DDD23B
10353,121.53223500000001,25.015048999999998,2,1,#DDD23B
10355,121.51592,25.062853,3,3,#DDD23B
10357,121.51356200000001,25.072523,3,3,#DDD23B
10369,121.498499,25.021349,2,1,#DDD23B
10372,121.52993799999999,25.016664000000002,2,1,#DDD23B
10375,121.507209,25.030848000000002,2,1,#DDD23B
10387,121.512583,25.035516,2,1,#DDD23B
10398,121.525494,25.056649,2,1,#DDD23B
10405,121.54304099999999,25.065873,4,5,#DDD23B
10422,121.56061000000001,24.982198,2,1,#DDD23B
10425,121.55615,25.025612,2,1,#DDD23B
10440,121.541904,24.994945,2,1,#DDD23B
10445,121.517356,25.038772,2,1,#DDD23B
10468,121.56472600000001,24.982501,3,3,#DDD23B
10485,121.555776,25.024017999999998,2,1,#DDD23B
10521,121.567618,25.038455,2,1,#DDD23B
10536,121.56879599999999,25.040753,3,3,#DDD23B
10551,121.564654,25.04945,2,1,#DDD23B
10577,121.527992,25.047867999999998,2,1,#DDD23B
10582,121.532946,25.042254,2,1,#DDD23B
10586,121.583141,25.07726,2,1,#DDD23B
10612,121.513503,25.063131,2,1,#DDD23B
10647,121.52318999999999,25.050759,2,1,#DDD23B
10653,121.508117,25.042220999999998,2,1,#DDD23B
10656,121.54781100000001,25.037513,2,1,#DDD23B
10657,121.502264,25.034614,2,1,#DDD23B
10659,121.54118700000001,25.062558,2,1,#DDD23B
10672,121.502599,25.038844,3,3,#DDD23B
10679,121.524492,25.079728,2,1,#DDD23B
10684,121.50290600000001,25.122676000000002,2,1,#DDD23B
10722,121.56955900000001,25.049109,2,1,#DDD23B
10768,121.524897,25.108537,2,1,#DDD23B
10804,121.542524,25.062964,2,1,#DDD23B
10843,121.52424199999999,25.047893,2,1,#DDD23B
10877,121.51486000000001,25.049155,3,3,#DDD23B
10886,121.502351,25.043376000000002,2,1,#DDD23B
10920,121.56300800000001,24.981564000000002,2,1,#DDD23B
10928,121.54920200000001,25.044966,2,1,#DDD23B
10957,121.507144,25.043648,2,1,#DDD23B
10960,121.540159,25.013509,3,3,#DDD23B
10963,121.50473799999999,25.136978,2,1,#DDD23B
10999,121.56983600000001,25.058493,3,3,#DDD23B
11013,121.501782,25.03831,2,1,#DDD23B
11062,121.50709599999999,25.037403,3,3,#DDD23B
11066,121.615319,25.054211,2,1,#DDD23B
11071,121.558252,25.052594,4,5,#DDD23B
11076,121.54356100000001,25.034317,2,1,#DDD23B
11088,121.565522,25.086297000000002,2,1,#DDD23B
11094,121.493711,25.02692,2,1,#DDD23B
11116,121.556898,24.99805,2,1,#DDD23B
11148,121.543982,25.051804999999998,2,1,#DDD23B
11153,121.53218000000001,25.096604,2,1,#DDD23B
11157,121.56645300000001,25.02582,2,1,#DDD23B
11159,121.560698,25.060377,2,1,#DDD23B
11168,121.54599099999999,25.046372,2,1,#DDD23B
11186,121.503425,25.074749,3,3,#DDD23B
11201,121.52568400000001,25.05954,3,3,#DDD23B
11202,121.554616,25.027805999999998,2,1,#DDD23B
11204,121.51725400000001,25.052656,2,1,#DDD23B
11213,121.525678,25.064909,2,1,#DDD23B
11214,121.532508,25.040604000000002,1,1,#DDD23B
11239,121.51069299999999,25.04755,2,1,#DDD23B
11247,121.51928799999999,25.110406,4,5,#DDD23B
11265,121.527395,25.062563,3,3,#DDD23B
11298,121.533394,25.016942,2,1,#DDD23B
11301,121.528878,25.046570000000003,2,1,#DDD23B
11365,121.50864399999999,25.077920000000002,2,1,#DDD23B
11396,121.543302,25.029636,2,1,#DDD23B
11422,121.51104099999999,25.044137,1,1,#DDD23B
11429,121.556475,25.02635,2,1,#DDD23B
11455,121.51155700000001,25.073538,2,1,#DDD23B
11462,121.51726799999999,25.039197,2,1,#DDD23B
11471,121.55643799999999,25.051676,2,1,#DDD23B
11479,121.502179,25.120206,3,3,#DDD23B
11501,121.55816200000001,25.023305,2,1,#DDD23B
11545,121.51354099999999,25.05301,2,1,#DDD23B
11557,121.533151,25.062624,2,1,#DDD23B
11573,121.58148100000001,25.049644,2,1,#DDD23B
11576,121.571785,24.995319,2,1,#DDD23B
11674,121.530999,25.04625,2,1,#DDD23B
11726,121.52081399999999,25.036552,2,1,#DDD23B
11729,121.51034299999999,25.060546,2,1,#DDD23B
11747,121.557445,25.038407,2,1,#DDD23B
11767,121.50962700000001,25.042178,2,1,#DDD23B
11779,121.56833799999998,24.991344,2,1,#DDD23B
11816,121.50318999999999,25.137616,2,1,#DDD23B
11822,121.544422,25.067524,2,1,#DDD23B
11847,121.511449,25.061376,2,1,#DDD23B
11852,121.580802,25.076767999999998,2,1,#DDD23B
11863,121.51643100000001,25.025624,3,3,#DDD23B
11967,121.518491,25.069122,1,1,#DDD23B
11994,121.54364699999999,25.031022,2,1,#DDD23B
11998,121.577871,25.036082,3,3,#DDD23B
12014,121.514177,25.045162,2,1,#DDD23B
12017,121.544421,25.038154000000002,2,1,#DDD23B
12084,121.510504,25.050276,2,1,#DDD23B
12085,121.55185900000001,24.987702,2,1,#DDD23B
12100,121.520299,25.075229,3,3,#DDD23B
12138,121.51513100000001,25.046895000000003,3,3,#DDD23B
12139,121.51845800000001,25.067401999999998,4,5,#DDD23B
12162,121.516742,25.034707,2,1,#DDD23B
12197,121.49023799999999,25.035276,3,3,#DDD23B
12219,121.533065,25.060389,2,1,#DDD23B
12223,121.50594199999999,25.042767,2,1,#DDD23B
12257,121.53291999999999,25.096968,3,3,#DDD23B
12325,121.553077,25.102218,3,3,#DDD23B
12340,121.55768799999998,25.061871,3,3,#DDD23B
12380,121.53453200000001,25.022662,2,1,#DDD23B
12419,121.51158400000001,25.056957,2,1,#DDD23B
12430,121.54933500000001,25.060739,2,1,#DDD23B
12440,121.567224,25.035801,3,3,#DDD23B
12464,121.510427,25.041317000000003,2,1,#DDD23B
12495,121.568822,24.9877,2,1,#DDD23B
12567,121.509014,25.042117,2,1,#DDD23B
12570,121.51971999999999,25.103607,3,3,#DDD23B
12602,121.498147,25.131908,3,3,#DDD23B
12637,121.52651200000001,25.100865,2,1,#DDD23B
12641,121.52136499999999,25.093791,2,1,#DDD23B
12699,121.527079,25.100974,2,1,#DDD23B
12702,121.560322,25.055325,2,1,#DDD23B
12714,121.578375,25.000595999999998,3,3,#DDD23B
12715,121.502642,25.032485,1,1,#DDD23B
12767,121.554608,25.061802,3,3,#DDD23B
12798,121.56822,25.033028,2,1,#DDD23B
12807,121.56843400000001,25.035833,2,1,#DDD23B
12809,121.58355300000001,25.075006,2,1,#DDD23B
12813,121.574514,25.033478,2,1,#DDD23B
12848,121.52307900000001,25.060364,2,1,#DDD23B
12857,121.61309299999999,25.062098000000002,2,1,#DDD23B
12867,121.599616,25.079038,2,1,#DDD23B
12920,121.52438500000001,25.026767,2,1,#DDD23B
12960,121.503156,25.089532000000002,3,3,#DDD23B
12986,121.572349,25.064429999999998,3,3,#DDD23B
13022,121.50317199999999,25.137579000000002,2,1,#DDD23B
13047,121.57675,25.05082,3,3,#DDD23B
13048,121.57879299999999,25.066047,2,1,#DDD23B
13065,121.552217,24.987647,2,1,#DDD23B
13087,121.58143700000001,25.045414,2,1,#DDD23B
13106,121.51871299999999,25.048098,1,1,#DDD23B
13111,121.536599,24.998182999999997,1,1,#DDD23B
13141,121.562303,24.9825,3,3,#DDD23B
13160,121.595918,25.055283,2,1,#DDD23B
13168,121.558673,24.981139000000002,2,1,#DDD23B
13170,121.5902,25.064523,2,1,#DDD23B
13171,121.516327,25.048631,2,1,#DDD23B
13185,121.511351,25.060666,2,1,#DDD23B
13196,121.57343,24.997032,2,1,#DDD23B
13198,121.593699,25.06183,2,1,#DDD23B
13199,121.55528100000001,25.02429,2,1,#DDD23B
13236,121.533732,25.057508,2,1,#DDD23B
13325,121.615246,25.053007,2,1,#DDD23B
13343,121.502994,25.035024,2,1,#DDD23B
13362,121.61831299999999,25.070729,2,1,#DDD23B
13387,121.56538700000002,25.031975,2,1,#DDD23B
13394,121.524052,25.10501,2,1,#DDD23B
13414,121.573856,24.997581,3,3,#DDD23B
13437,121.550518,25.061501,2,1,#DDD23B
13462,121.586998,25.048713,2,1,#DDD23B
13506,121.56733700000001,25.041051,4,5,#DDD23B
13511,121.55963700000001,25.032962,3,3,#DDD23B
13564,121.504139,25.030053,2,1,#DDD23B
13585,121.54448799999999,24.998662,2,1,#DDD23B
13600,121.613396,25.066388,2,1,#DDD23B
13606,121.530317,25.046288,3,3,#DDD23B
13607,121.56178100000001,24.988828,2,1,#DDD23B
13616,121.57731299999999,24.987374,2,1,#DDD23B
13623,121.505953,25.030457000000002,2,1,#DDD23B
13696,121.61906599999999,25.070639,2,1,#DDD23B
13708,121.51739199999999,25.11222,2,1,#DDD23B
13746,121.5745,25.080413,2,1,#DDD23B
13770,121.55632299999999,25.049051000000002,2,1,#DDD23B
13778,121.589251,25.060869,2,1,#DDD23B
13784,121.58178899999999,25.043862,4,5,#DDD23B
13786,121.49701599999999,25.031598000000002,2,1,#DDD23B
13797,121.563717,25.039229000000002,2,1,#DDD23B
13815,121.57139199999999,24.994031,2,1,#DDD23B
13828,121.503279,25.12116,2,1,#DDD23B
13829,121.502808,25.121417,2,1,#DDD23B
13858,121.54534,25.033144,2,1,#DDD23B
13868,121.51715300000001,25.071823000000002,2,1,#DDD23B
13897,121.507074,25.026737,2,1,#DDD23B
13901,121.556944,25.020322,3,3,#DDD23B
13924,121.583766,25.038034,2,1,#DDD23B
13951,121.525451,25.054963,2,1,#DDD23B
13958,121.49852,25.137503,3,3,#DDD23B
13959,121.573674,24.988097,1,1,#DDD23B
13962,121.500451,25.043421,2,1,#DDD23B
13989,121.50928,25.086573,4,5,#DDD23B
14001,121.52998899999999,25.023073,3,3,#DDD23B
14038,121.56731299999998,25.051576,1,1,#DDD23B
14085,121.55463799999998,25.000857,2,1,#DDD23B
14128,121.512846,25.034388,2,1,#DDD23B
14162,121.496004,25.029072,2,1,#DDD23B
14166,121.52145,25.037976999999998,2,1,#DDD23B
14171,121.55626299999999,25.077163,2,1,#DDD23B
14202,121.530998,25.048471,2,1,#DDD23B
14236,121.554507,25.001032000000002,3,3,#DDD23B
14255,121.58851000000001,25.057439000000002,2,1,#DDD23B
14285,121.579099,25.055677,2,1,#DDD23B
14301,121.513372,25.049232,2,1,#DDD23B
14316,121.53918300000001,25.079401999999998,2,1,#DDD23B
14323,121.581127,25.069698000000002,2,1,#DDD23B
14327,121.554321,25.032475,2,1,#DDD23B
14332,121.549079,25.017213,1,1,#DDD23B
14334,121.55329099999999,25.031669,3,3,#DDD23B
14343,121.50869499999999,25.119426,2,1,#DDD23B
14393,121.53797800000001,25.047342,2,1,#DDD23B
14409,121.512874,25.034387,2,1,#DDD23B
14468,121.56002099999999,24.995963,1,1,#DDD23B
14489,121.583598,25.078385,3,3,#DDD23B
14500,121.512298,25.071331,2,1,#DDD23B
14503,121.556747,25.03934,2,1,#DDD23B
14590,121.57476899999999,25.073838000000002,2,1,#DDD23B
14606,121.570652,24.995504999999998,2,1,#DDD23B
14638,121.51789699999999,25.040266,2,1,#DDD23B
14642,121.524271,25.11308,1,1,#DDD23B
14676,121.498391,25.038689,2,1,#DDD23B
14678,121.568262,25.03419,2,1,#DDD23B
14713,121.52586799999999,25.026723,2,1,#DDD23B
14731,121.51523799999998,25.038579000000002,3,3,#DDD23B
14758,121.562827,24.985349,2,1,#DDD23B
14771,121.536827,25.011363,1,1,#DDD23B
14777,121.509864,25.046994,2,1,#DDD23B
14791,121.51581599999999,25.069662,2,1,#DDD23B
14805,121.568947,25.023464999999998,2,1,#DDD23B
14817,121.544779,25.044271,2,1,#DDD23B
14832,121.574472,25.037838,2,1,#DDD23B
14848,121.568316,25.030404,2,1,#DDD23B
14856,121.50733799999999,25.033839,2,1,#DDD23B
14909,121.53921499999998,25.005739000000002,3,3,#DDD23B
14910,121.55056699999999,25.022136,4,5,#DDD23B
14926,121.510034,25.052016000000002,2,1,#DDD23B
14947,121.51053200000001,25.050289000000003,2,1,#DDD23B
14956,121.525456,25.05219,2,1,#DDD23B
14971,121.568822,24.9877,2,1,#DDD23B
14987,121.513722,25.072038,2,1,#DDD23B
14994,121.553684,25.048194,2,1,#DDD23B
15047,121.551475,25.015501,1,1,#DDD23B
15048,121.50755,25.048491000000002,2,1,#DDD23B
15152,121.557454,25.022585999999997,2,1,#DDD23B
15177,121.550882,25.044522,1,1,#DDD23B
15206,121.498827,25.03438,4,5,#DDD23B
15208,121.55813,25.006078,2,1,#DDD23B
15216,121.51980900000001,25.045732,2,1,#DDD23B
15220,121.52324399999999,25.066731,2,1,#DDD23B
15228,121.522524,25.119474,3,3,#DDD23B
15229,121.508541,25.112739,2,1,#DDD23B
15237,121.516425,25.048606,2,1,#DDD23B
15238,121.508532,25.112745,1,1,#DDD23B
15251,121.582857,25.053419,1,1,#DDD23B
15252,121.606517,25.053188000000002,2,1,#DDD23B
15253,121.497674,25.031106,2,1,#DDD23B
15255,121.59008899999999,25.053473999999998,2,1,#DDD23B
15266,121.58483400000001,25.078569,3,3,#DDD23B
15284,121.50435900000001,25.117,2,1,#DDD23B
15309,121.52894599999999,25.061251000000002,2,1,#DDD23B
15315,121.56629,25.024475,3,3,#DDD23B
15372,121.58121899999999,25.052391,2,1,#DDD23B
15375,121.51254399999999,25.055984,2,1,#DDD23B
15382,121.53951200000002,25.044795999999998,2,1,#DDD23B
15383,121.55380500000001,24.98551,2,1,#DDD23B
15415,121.556522,25.032301999999998,2,1,#DDD23B
15416,121.548721,25.054973999999998,3,3,#DDD23B
15423,121.52395700000001,25.047715,1,1,#DDD23B
15429,121.548813,24.989764,2,1,#DDD23B
15433,121.567123,25.057166,2,1,#DDD23B
15444,121.51144099999999,25.108884,1,1,#DDD23B
15458,121.58283899999999,25.039967,2,1,#DDD23B
15470,121.517963,25.026664,2,1,#DDD23B
15500,121.557934,25.030392000000003,2,1,#DDD23B
15512,121.544097,25.051194,2,1,#DDD23B
15534,121.512924,25.113038,2,1,#DDD23B
15561,121.575598,25.017419,2,1,#DDD23B
15576,121.557272,25.045131,2,1,#DDD23B
15600,121.512832,25.038748000000002,2,1,#DDD23B
15604,121.57366999999999,24.991592,2,1,#DDD23B
15618,121.567158,25.028582999999998,3,3,#DDD23B
15653,121.57158100000001,25.04726,2,1,#DDD23B
15679,121.52093899999998,25.032963,3,3,#DDD23B
15699,121.575424,25.060692,2,1,#DDD23B
15736,121.53208000000001,25.01501,2,1,#DDD23B
15763,121.592805,25.068835999999997,3,3,#DDD23B
15827,121.517632,25.053328,2,1,#DDD23B
15835,121.55565800000001,25.002619,2,1,#DDD23B
15859,121.52240800000001,25.026689,2,1,#DDD23B
15865,121.465976,25.126601,2,1,#DDD23B
15869,121.48820400000001,25.030927,3,3,#DDD23B
15939,121.543861,25.04826,1,1,#DDD23B
15942,121.504143,25.031276000000002,2,1,#DDD23B
15957,121.50886499999999,25.029489,3,3,#DDD23B
15958,121.615743,25.047969000000002,2,1,#DDD23B
16090,121.576687,25.066283,2,1,#DDD23B
16102,121.50326899999999,25.046001999999998,1,1,#DDD23B
16110,121.520145,25.047329,1,1,#DDD23B
16122,121.50821100000002,25.050614000000003,3,3,#DDD23B
16126,121.515957,25.0629,3,3,#DDD23B
16137,121.53266399999998,25.017049,3,3,#DDD23B
16150,121.557778,25.043210000000002,2,1,#DDD23B
16156,121.51823200000001,25.062987,2,1,#DDD23B
16267,121.52826200000001,25.126256,2,1,#DDD23B
16298,121.57803999999999,25.038481,2,1,#DDD23B
16304,121.51746100000001,25.046126,2,1,#DDD23B
16305,121.499099,25.136944,2,1,#DDD23B
16336,121.508109,25.06322,4,5,#DDD23B
16343,121.52191,25.039842,2,1,#DDD23B
16354,121.533052,25.04874,3,3,#DDD23B
16359,121.51554399999999,25.027573,2,1,#DDD23B
16362,121.567604,25.035846,2,1,#DDD23B
16364,121.559373,24.990469,1,1,#DDD23B
16365,121.59129899999999,25.046145000000003,2,1,#DDD23B
16372,121.564838,25.062904999999997,2,1,#DDD23B
16373,121.58286499999998,25.051671,2,1,#DDD23B
16376,121.50124,25.035262,2,1,#DDD23B
16382,121.606904,25.054969,2,1,#DDD23B
16394,121.51306299999999,25.041038,3,3,#DDD23B
16396,121.55790900000001,25.04766,2,1,#DDD23B
16397,121.57678500000002,25.035211,2,1,#DDD23B
16398,121.52974499999999,25.043115,2,1,#DDD23B
16399,121.553917,25.024282,2,1,#DDD23B
16400,121.584,25.04955,3,3,#DDD23B
16406,121.546098,25.135685000000002,2,1,#DDD23B
16409,121.525038,25.084459,2,1,#DDD23B
16429,121.55289599999999,25.024479,2,1,#DDD23B
16434,121.568729,25.041895999999998,2,1,#DDD23B
16505,121.53065,25.046148000000002,2,1,#DDD23B
16513,121.58636000000001,25.049271,2,1,#DDD23B
16517,121.52743500000001,25.107715,2,1,#DDD23B
16518,121.50779399999999,25.06335,2,1,#DDD23B
16527,121.505032,25.119493,2,1,#DDD23B
16534,121.561217,25.035357,2,1,#DDD23B
16591,121.467707,25.127784,2,1,#DDD23B
16600,121.58506200000001,25.034239000000003,2,1,#DDD23B
16606,121.564204,24.982484,2,1,#DDD23B
16628,121.554875,25.026186,2,1,#DDD23B
16634,121.53088400000001,25.046125,2,1,#DDD23B
16635,121.515873,25.116782999999998,2,1,#DDD23B
16663,121.499417,25.121703,2,1,#DDD23B
16669,121.50240600000001,25.030699,2,1,#DDD23B
16696,121.502509,25.118427,2,1,#DDD23B
16701,121.539823,24.998102,2,1,#DDD23B
16727,121.507576,25.048574,2,1,#DDD23B
16733,121.50146299999999,25.133613,5,15,#E98B2A
16763,121.587851,25.054586999999998,2,1,#DDD23B
16796,121.55563000000001,25.043955,3,3,#DDD23B
16858,121.577744,25.05001,2,1,#DDD23B
16862,121.548896,25.044981,3,3,#DDD23B
16876,121.49871499999999,25.107426,1,1,#DDD23B
16882,121.51990500000001,25.088622,2,1,#DDD23B
16900,121.49428600000002,25.031394,2,1,#DDD23B
16901,121.570144,25.041104,2,1,#DDD23B
16913,121.543329,25.016178,4,5,#DDD23B
16930,121.546076,25.13599,3,3,#DDD23B
16934,121.54026299999998,24.998114,2,1,#DDD23B
16959,121.52528899999999,25.123459,2,1,#DDD23B
16982,121.57912900000001,25.065196,2,1,#DDD23B
17035,121.509923,25.079487,1,1,#DDD23B
17045,121.51155800000001,25.108223000000002,1,1,#DDD23B
17049,121.571748,24.994864,2,1,#DDD23B
17052,121.61838999999999,25.065827,2,1,#DDD23B
17056,121.554775,25.043537,2,1,#DDD23B
17057,121.501604,25.119546,2,1,#DDD23B
17074,121.526117,25.047873000000003,2,1,#DDD23B
17086,121.568611,24.988310000000002,2,1,#DDD23B
17097,121.516733,25.035045999999998,1,1,#DDD23B
17117,121.559859,24.996738,3,3,#DDD23B
17123,121.56188300000001,24.984507,2,1,#DDD23B
17125,121.512297,25.055125,2,1,#DDD23B
17134,121.58546000000001,25.052832000000002,2,1,#DDD23B
17135,121.55966000000001,24.981363,2,1,#DDD23B
17136,121.578553,25.054177,2,1,#DDD23B
17137,121.48828300000001,25.035603,3,3,#DDD23B
17143,121.522525,25.055009,3,3,#DDD23B
17162,121.498768,25.02136,2,1,#DDD23B
17209,121.523025,25.113443,2,1,#DDD23B
17232,121.51069299999999,25.04755,2,1,#DDD23B
17238,121.612173,25.068803,2,1,#DDD23B
17247,121.53826200000002,25.008087,2,1,#DDD23B
17305,121.532972,25.053647,1,1,#DDD23B
17320,121.55752700000001,25.029522,2,1,#DDD23B
17351,121.512413,25.038795999999998,2,1,#DDD23B
17352,121.506978,25.11437,2,1,#DDD23B
17357,121.532917,25.042225,3,3,#DDD23B
17359,121.529109,25.040854,2,1,#DDD23B
17364,121.600637,25.084747,3,3,#DDD23B
17440,121.505628,25.128935000000002,2,1,#DDD23B
17447,121.51398200000001,25.051602,2,1,#DDD23B
17450,121.514705,25.062889000000002,2,1,#DDD23B
17455,121.525849,25.022364000000003,1,1,#DDD23B
17459,121.513967,25.067145999999997,2,1,#DDD23B
17466,121.52820200000001,25.062559,3,3,#DDD23B
17477,121.569577,25.06399,3,3,#DDD23B
17491,121.521825,25.059839,4,5,#DDD23B
17505,121.53036000000002,25.06482,2,1,#DDD23B
17516,121.50321399999999,25.124049,2,1,#DDD23B
17533,121.54846,25.02316,2,1,#DDD23B
17561,121.56728899999999,25.05426,2,1,#DDD23B
17576,121.507674,25.039187,2,1,#DDD23B
17596,121.516727,25.057995000000002,2,1,#DDD23B
17603,121.51913300000001,25.048457,3,3,#DDD23B
17648,121.581094,25.043029999999998,2,1,#DDD23B
17658,121.52556100000001,25.060305,2,1,#DDD23B
17659,121.54320700000001,24.990546,2,1,#DDD23B
17675,121.53939799999999,25.052139999999998,9,25,#E98B2A
17678,121.546199,25.052085,2,1,#DDD23B
17695,121.526905,25.114484,2,1,#DDD23B
17710,121.570153,25.04111,2,1,#DDD23B
17762,121.579183,25.074307,2,1,#DDD23B
17785,121.533151,25.051907999999997,2,1,#DDD23B
17828,121.52265700000001,25.150270000000003,3,3,#DDD23B
17835,121.54436100000001,25.079751,2,1,#DDD23B
17856,121.538605,25.057774,2,1,#DDD23B
17866,121.501824,25.133405,2,1,#DDD23B
17872,121.52533899999999,25.075762,2,1,#DDD23B
17874,121.55051399999999,25.10035,2,1,#DDD23B
17884,121.49688200000001,25.038826,2,1,#DDD23B
17888,121.50458300000001,25.04419,2,1,#DDD23B
17909,121.548027,25.027457000000002,2,1,#DDD23B
17911,121.516998,25.057131,4,5,#DDD23B
17942,121.606604,25.081964000000003,2,1,#DDD23B
17948,121.568537,25.026355,2,1,#DDD23B
17951,121.53757,25.041449,2,1,#DDD23B
17965,121.55395700000001,25.047204,2,1,#DDD23B
17971,121.59204199999999,24.998878,1,1,#DDD23B
17978,121.50226200000002,25.133897,2,1,#DDD23B
18050,121.53258999999998,25.062707999999997,2,1,#DDD23B
18073,121.571748,24.994729,3,3,#DDD23B
18088,121.556591,25.020648,2,1,#DDD23B
18097,121.51544399999999,25.051265,2,1,#DDD23B
18118,121.56153,25.041176,3,3,#DDD23B
18146,121.530298,25.062659,2,1,#DDD23B
18196,121.518998,25.060137,2,1,#DDD23B
18232,121.575331,25.034152,2,1,#DDD23B
18236,121.55917,25.050879000000002,3,3,#DDD23B
18245,121.559816,24.983591,4,5,#DDD23B
18270,121.51824599999999,25.050045,2,1,#DDD23B
18291,121.565933,25.059108,2,1,#DDD23B
18292,121.58201899999999,25.076992,2,1,#DDD23B
18305,121.575318,25.034149,2,1,#DDD23B
18331,121.56821200000002,25.032992,2,1,#DDD23B
18338,121.52771299999999,25.0628,3,3,#DDD23B
18350,121.529398,25.05501,3,3,#DDD23B
18356,121.521055,25.077875,2,1,#DDD23B
18364,121.61606499999999,25.068316,2,1,#DDD23B
18371,121.498423,25.038473,3,3,#DDD23B
18377,121.49554199999999,25.016648,3,3,#DDD23B
18392,121.552884,25.085975,2,1,#DDD23B
18427,121.607504,25.054505,2,1,#DDD23B
18463,121.554024,24.983210999999997,3,3,#DDD23B
18470,121.524639,25.101508,3,3,#DDD23B
18474,121.49381699999999,25.136796,2,1,#DDD23B
18480,121.554071,25.042953,2,1,#DDD23B
18490,121.52611399999999,25.047873000000003,2,1,#DDD23B
18538,121.557221,25.028026,2,1,#DDD23B
18560,121.565304,25.070562,2,1,#DDD23B
18561,121.55163700000001,24.98787,2,1,#DDD23B
18599,121.55219,25.053729999999998,2,1,#DDD23B
18613,121.52513400000001,25.044512,4,5,#DDD23B
18631,121.490016,25.030632999999998,2,1,#DDD23B
18637,121.51271000000001,25.060739,3,3,#DDD23B
18665,121.595546,25.051542,2,1,#DDD23B
18669,121.556529,25.046023,2,1,#DDD23B
18674,121.555646,25.023981,2,1,#DDD23B
18691,121.55017099999999,24.987403,2,1,#DDD23B
18692,121.536254,25.046567,2,1,#DDD23B
18753,121.509322,25.112496,2,1,#DDD23B
18766,121.590903,25.068703,3,3,#DDD23B
18769,121.562946,25.0387,2,1,#DDD23B
18773,121.57701499999999,25.045713,1,1,#DDD23B
18778,121.5671,25.079051,2,1,#DDD23B
18797,121.587227,25.067632,2,1,#DDD23B
18829,121.557277,25.056276999999998,2,1,#DDD23B
18848,121.512198,25.062952,4,5,#DDD23B
18853,121.56540600000001,25.03049,2,1,#DDD23B
18860,121.51324299999999,25.045168,2,1,#DDD23B
18868,121.525929,25.048007000000002,2,1,#DDD23B
18894,121.52221599999999,25.058677,4,5,#DDD23B
18905,121.51257,25.099439999999998,2,1,#DDD23B
18911,121.55693899999999,25.044706,3,3,#DDD23B
18926,121.58218899999999,24.985379000000002,2,1,#DDD23B
18941,121.567877,24.986842000000003,2,1,#DDD23B
18957,121.516901,25.071602,2,1,#DDD23B
18960,121.509872,25.078907,2,1,#DDD23B
18996,121.569447,25.02355,2,1,#DDD23B
19001,121.50348000000001,25.136054,2,1,#DDD23B
19024,121.49797,25.132279999999998,2,1,#DDD23B
19062,121.590084,25.074932,2,1,#DDD23B
19099,121.517183,25.045026,2,1,#DDD23B
19112,121.56668799999998,25.046781,2,1,#DDD23B
19160,121.50463500000001,25.131102,2,1,#DDD23B
19165,121.563175,25.040801000000002,2,1,#DDD23B
